domain_age,phish_hints,ratio_extHyperlinks,ratio_intHyperlinks,safe_anchor,ratio_extRedirection,length_url,ratio_digits_url,length_words_raw,longest_words_raw,length_hostname,avg_word_path,domain_in_title,char_repeat,status,status-encoded
5615.0,2,0.80952381,0.19047619,25.0,0.176470588,49,0.204081633,6,14,31,4.5,1,8,phishing,1
2970.0,0,0.0,1.0,0.0,0.0,35,0.0,3,14,18,3.0,1,0,phishing,1
8587.0,0,0.112903226,0.8870967740000001,20.0,0.285714286,69,0.086956522,8,9,16,6.5,0,5,legitimate,0
5075.0,0,0.0790378009999999,0.920962199,84.70588235,0.391304348,24,0.0,2,4,15,0.0,0,3,legitimate,0
532.0,0,0.0,0.0,0.0,0.0,42,0.0,4,11,22,5.0,1,3,phishing,1
2183.0,0,0.5,0.5,95.83333333,0.111111111,55,0.018181818,6,12,18,6.25,1,0,legitimate,0
7491.0,0,0.48,0.52,0.0,0.0,30,0.0,2,10,11,10.0,1,1,legitimate,0
6903.0,0,0.3664921470000001,0.633507853,10.60606061,0.014285714,46,0.043478261,4,13,21,8.0,1,4,legitimate,0
5075.0,2,0.0,0.0,0.0,0.0,43,0.0,5,7,16,5.333333333,1,0,phishing,1
5075.0,0,0.184615385,0.815384615,7.692307692000001,0.4166666670000001,22,0.0,1,8,15,0.0,1,0,legitimate,0
7657.0,0,0.043624161,0.956375839,56.52173913,0.7692307690000001,46,0.0,3,12,15,10.0,0,0,legitimate,0
7430.0,0,0.857142857,0.142857143,25.0,0.0,39,0.0,4,9,9,6.0,0,1,legitimate,0
6221.0,0,0.366438356,0.633561644,6.956521738999999,0.14953271,39,0.0,4,9,16,6.5,0,0,legitimate,0
6009.0,0,0.0,1.0,100.0,0.0,41,0.0,3,19,24,4.0,1,0,phishing,1
1059.0,0,0.0,0.0,0.0,0.0,49,0.204081633,5,13,13,8.666666667000001,1,3,phishing,1
5075.0,0,0.276190476,0.7238095240000001,38.0952381,0.068965517,25,0.0,2,9,17,0.0,0,3,legitimate,0
5075.0,0,0.553846154,0.446153846,64.28571429,0.0,110,0.0,12,27,35,5.7,1,7,legitimate,0
5075.0,0,1.0,0.0,0.0,0.0,34,0.0,3,14,25,0.0,1,3,legitimate,0
1086.0,1,0.0,1.0,0.0,0.0,88,0.045454545,12,15,22,4.8,1,1,phishing,1
1697.0,0,0.125,0.875,0.0,1.0,23,0.0,1,11,15,0.0,1,0,legitimate,0
4917.0,0,0.264705882,0.735294118,43.33333333,0.222222222,46,0.043478261,6,10,14,5.25,0,5,legitimate,0
7724.0,0,0.3125,0.6875,6.896551724,0.142857143,39,0.0,3,11,25,6.0,1,0,legitimate,0
4003.0,0,0.0,1.0,100.0,0.0,124,0.153225806,12,17,50,8.142857142999999,1,2,phishing,1
9058.0,0,0.0,1.0,100.0,0.0,41,0.0,5,10,18,4.333333333,0,6,legitimate,0
12874.0,0,0.0,0.0,0.0,0.0,71,0.056338028,8,11,22,5.833333333,1,3,legitimate,0
5075.0,0,0.7142857140000001,0.285714286,33.33333333,0.0,27,0.0,2,10,18,0.0,1,3,legitimate,0
507.0,0,0.0,0.0,0.0,0.0,71,0.14084507,5,27,35,8.666666667000001,1,0,phishing,1
5682.0,1,0.0,0.0,0.0,0.0,56,0.0,6,12,30,4.666666667,1,3,phishing,1
3764.0,1,0.095238095,0.904761905,100.0,0.0,74,0.0,9,11,19,5.714285714,1,3,phishing,1
1015.0,0,0.428571429,0.571428571,0.0,0.0,45,0.0,4,13,37,0.0,1,0,phishing,1
7423.0,0,1.0,0.0,0.0,0.0,75,0.0,11,11,13,5.0,0,8,legitimate,0
3436.0,3,0.411764706,0.588235294,18.18181818,0.571428571,76,0.0,9,18,18,6.285714286,0,3,phishing,1
5075.0,0,0.287878788,0.712121212,28.57142857,0.105263158,42,0.0,4,10,18,7.0,0,3,legitimate,0
9076.0,0,0.158878505,0.841121495,9.090909091,0.411764706,23,0.0,2,6,14,0.0,0,3,legitimate,0
3734.0,3,0.609375,0.390625,64.28571429,0.230769231,188,0.218085106,13,32,22,12.25,1,2,phishing,1
1815.0,0,0.274390244,0.725609756,78.76106195,0.1555555559999999,29,0.0,2,12,20,0.0,1,6,legitimate,0
1532.0,0,0.671296296,0.328703704,3.686635945,0.013793103,88,0.0,11,20,28,4.777777778,1,5,phishing,1
6342.0,0,0.273195876,0.726804124,7.01754386,0.132075472,57,0.0,6,9,21,6.0,0,1,legitimate,0
3526.0,0,0.0,1.0,0.0,0.0,33,0.0,2,13,25,0.0,1,1,phishing,1
2818.0,3,0.0,1.0,0.0,0.0,62,0.0,7,15,19,5.0,1,0,phishing,1
9394.0,0,0.113207547,0.886792453,33.33333333,0.5,27,0.0,4,3,11,3.0,0,3,legitimate,0
5615.0,2,0.80952381,0.19047619,25.0,0.176470588,56,0.035714286,8,9,26,4.75,1,3,phishing,1
7590.0,0,0.1578947369999999,0.842105263,0.0,0.0,73,0.0,12,8,24,3.5555555560000003,0,1,legitimate,0
6465.0,0,0.0625,0.9375,100.0,0.5,28,0.071428571,3,7,21,0.0,1,0,legitimate,0
5075.0,1,0.048780488,0.951219512,66.66666667,0.5,39,0.051282051,4,11,15,4.666666667,1,1,phishing,1
1380.0,0,0.081871345,0.918128655,35.0,0.5,26,0.0,2,9,17,0.0,0,3,legitimate,0
9336.0,0,0.191836735,0.808163265,42.46575342,0.468085106,44,0.0,5,7,17,5.333333333,0,3,legitimate,0
217.0,0,0.02173913,0.97826087,33.33333333,0.0,99,0.121212121,3,75,11,39.0,1,10,phishing,1
4180.0,0,0.244444444,0.7555555559999999,25.0,0.181818182,47,0.0,6,7,14,4.2,0,0,phishing,1
5309.0,0,0.063829787,0.936170213,0.0,0.0,50,0.0,4,18,19,11.0,1,3,legitimate,0
4003.0,0,0.0,1.0,100.0,0.0,118,0.110169492,12,17,42,7.375,1,3,phishing,1
5075.0,1,0.0,1.0,100.0,0.0,45,0.0,6,6,10,4.6,1,0,phishing,1
4799.0,0,0.022222222,0.977777778,66.66666667,0.0,30,0.0,2,14,22,0.0,1,3,legitimate,0
4866.0,0,0.434782609,0.565217391,54.54545455,0.55,81,0.098765432,13,9,20,4.2,1,5,legitimate,0
4593.0,0,0.0072463769999999,0.992753623,0.0,2.0,24,0.0,2,8,15,0.0,0,3,legitimate,0
8973.0,1,0.227272727,0.772727273,50.0,0.2,84,0.119047619,11,15,23,5.0,1,4,legitimate,0
3993.0,0,0.0,1.0,100.0,0.0,126,0.206349206,12,17,50,8.142857142999999,1,4,phishing,1
5075.0,0,0.717647059,0.282352941,41.17647059,0.0,30,0.0,3,8,21,0.0,1,3,legitimate,0
4003.0,0,0.0,1.0,100.0,0.0,128,0.1171875,13,17,50,7.375,1,4,phishing,1
11048.0,0,0.258064516,0.7419354840000001,26.31578947,0.4375,82,0.06097561,10,13,23,5.5,0,3,legitimate,0
8584.0,1,0.083333333,0.916666667,100.0,0.0,67,0.0,11,7,11,3.8,1,0,phishing,1
8969.0,0,0.07755102,0.92244898,47.82608696,0.263157895,32,0.0,2,15,23,0.0,1,3,legitimate,0
5380.0,0,0.032608696,0.967391304,78.57142857,0.0,35,0.0,4,12,20,3.0,1,3,legitimate,0
3259.0,0,0.0,1.0,100.0,0.0,69,0.0,7,10,14,8.6,1,0,phishing,1
3023.0,3,0.35,0.65,82.14285714,0.071428571,57,0.0,7,10,18,5.2,1,5,phishing,1
5963.0,0,0.0,1.0,0.0,0.0,105,0.266666667,4,75,15,39.5,1,3,phishing,1
8019.0,1,0.884615385,0.115384615,0.0,0.0,127,0.007874016,15,23,25,6.666666667,1,3,phishing,1
5767.0,0,0.033333333,0.966666667,100.0,0.0,77,0.272727273,4,32,23,14.66666667,1,4,phishing,1
2799.0,0,0.068376068,0.931623932,0.0,0.125,22,0.0,1,11,14,0.0,0,0,legitimate,0
5160.0,0,0.166666667,0.833333333,0.0,0.5,27,0.0,2,9,20,0.0,1,1,legitimate,0
5075.0,1,0.166666667,0.833333333,0.0,0.0,82,0.109756098,18,13,12,4.428571429,1,4,phishing,1
1632.0,0,0.95,0.05,33.33333333,0.052631579,27,0.0,2,10,18,0.0,1,3,legitimate,0
3993.0,0,0.0,1.0,100.0,0.0,67,0.059701493,7,16,27,5.6,1,3,legitimate,0
8236.0,0,0.0862068969999999,0.913793103,27.27272727,0.0,25,0.0,1,11,18,0.0,1,0,legitimate,0
5075.0,0,0.037037037,0.962962963,60.0,1.0,22,0.0,2,7,14,0.0,0,3,legitimate,0
6807.0,0,0.436293436,0.563706564,4.838709677,0.115044248,49,0.0,5,8,16,7.333333333,1,3,legitimate,0
4025.0,0,0.0,0.0,0.0,0.0,64,0.078125,7,11,28,6.0,1,0,legitimate,0
7298.0,0,0.906015038,0.093984962,18.37837838,0.5269709539999999,30,0.0,2,9,22,0.0,1,1,legitimate,0
1675.0,0,0.061946903,0.938053097,100.0,0.0,43,0.0,6,7,16,4.0,1,4,phishing,1
5627.0,0,0.80952381,0.19047619,25.0,0.294117647,68,0.029411765,7,18,35,7.666666667,1,3,phishing,1
5075.0,0,0.142857143,0.857142857,0.0,1.0,32,0.0,2,16,23,0.0,1,1,phishing,1
5075.0,0,0.333333333,0.666666667,92.68292683,0.0,21,0.0,2,5,12,0.0,0,3,legitimate,0
2527.0,0,0.052631579,0.947368421,87.5,0.0,68,0.0,8,12,19,5.833333333,1,4,legitimate,0
5075.0,0,0.25,0.75,0.0,0.0,24,0.083333333,2,10,16,0.0,1,1,phishing,1
3139.0,0,0.118918919,0.8810810809999999,26.08695652,0.681818182,50,0.02,5,12,16,5.75,1,4,phishing,1
284.0,0,0.0,0.0,0.0,0.0,67,0.0,7,16,24,6.2,1,4,phishing,1
2181.0,0,0.093023256,0.906976744,50.0,0.25,24,0.041666667,3,3,15,0.0,1,3,legitimate,0
4212.0,0,0.833333333,0.166666667,100.0,0.0,63,0.0,6,14,18,6.6,1,30,phishing,1
5075.0,0,0.050420168,0.949579832,25.0,0.166666667,24,0.0,2,8,15,0.0,1,4,legitimate,0
6673.0,0,0.435406699,0.564593301,10.58823529,0.010989011,45,0.0,4,11,19,8.5,1,3,legitimate,0
5075.0,0,0.0,0.0,0.0,0.0,43,0.0,3,15,22,5.5,1,0,phishing,1
5626.0,1,0.80952381,0.19047619,25.0,0.294117647,39,0.0,5,9,26,5.0,1,4,phishing,1
10316.0,0,0.169082126,0.8309178740000001,22.72727273,0.2,50,0.12,6,7,15,6.0,0,3,legitimate,0
1534.0,1,0.0,0.0,0.0,0.0,92,0.25,8,32,25,10.6,1,5,phishing,1
1.0,0,0.0,1.0,100.0,0.0,24,0.0,2,6,15,0.0,1,0,phishing,1
1762.0,0,0.18,0.82,75.0,0.111111111,48,0.083333333,9,10,18,2.285714286,0,4,phishing,1
82.0,1,0.121212121,0.8787878790000001,100.0,0.0,70,0.071428571,8,13,19,5.1428571430000005,1,0,phishing,1
1838.0,2,1.0,0.0,0.0,0.0,168,0.029761905,21,16,20,6.0,1,3,phishing,1
515.0,0,0.0,0.0,0.0,0.0,34,0.0,3,13,21,5.0,1,5,phishing,1
5075.0,0,0.5625,0.4375,0.0,0.0,60,0.0,5,17,52,0.0,1,2,phishing,1
1152.0,0,0.285714286,0.7142857140000001,0.0,0.0,28,0.107142857,1,11,15,0.0,0,0,legitimate,0
6863.0,1,0.086065574,0.913934426,56.25,0.238095238,43,0.0,5,7,14,6.0,0,3,legitimate,0
7473.0,0,0.117647059,0.882352941,100.0,1.0,51,0.196078431,7,12,16,3.666666667,1,2,phishing,1
2114.0,1,0.0,1.0,0.0,0.0,131,0.183206107,6,75,15,20.4,1,8,phishing,1
1953.0,0,0.0,0.0,0.0,0.0,48,0.0625,4,14,14,12.0,1,1,phishing,1
7127.0,0,0.116666667,0.8833333329999999,50.0,0.0,51,0.0,5,15,24,5.333333333,1,1,legitimate,0
5075.0,0,0.0,0.0,0.0,0.0,32,0.0,3,10,16,3.5,1,0,phishing,1
6304.0,0,0.7761194029999999,0.223880597,57.14285714,0.028846154,67,0.119402985,9,8,7,5.5,0,1,legitimate,0
5810.0,0,0.251461988,0.748538012,44.44444444,0.093023256,30,0.0,2,14,22,0.0,1,3,legitimate,0
3046.0,4,0.0,1.0,0.0,0.0,74,0.0,11,11,19,4.333333333,1,5,phishing,1
8899.0,0,0.1,0.9,38.46153846,0.4166666670000001,73,0.0,7,12,17,8.6,0,5,legitimate,0
8217.0,0,0.075471698,0.924528302,65.21739129999999,0.333333333,63,0.0,10,9,21,3.25,1,2,legitimate,0
2189.0,2,0.04,0.96,0.0,1.0,179,0.05027933,19,29,41,7.0625,1,23,phishing,1
6385.0,0,0.79338843,0.20661157,38.23529412,0.09375,53,0.0,7,15,23,3.6,1,3,legitimate,0
5553.0,0,0.0,0.0,0.0,0.0,91,0.10989011,11,16,24,5.666666667,1,3,legitimate,0
6444.0,0,0.6190476189999999,0.380952381,50.0,0.076923077,40,0.0,3,15,23,8.0,1,3,legitimate,0
7132.0,0,0.222575517,0.777424483,54.24836601,0.142857143,43,0.0,6,9,16,3.75,0,0,legitimate,0
16.0,0,0.411764706,0.588235294,100.0,0.0,48,0.041666667,5,10,21,5.333333333,1,3,phishing,1
5075.0,0,0.032258065,0.967741935,100.0,1.0,19,0.0,1,8,12,0.0,1,0,legitimate,0
7402.0,0,0.0,1.0,100.0,0.0,61,0.0,7,10,18,6.2,1,3,legitimate,0
243.0,0,0.636363636,0.363636364,12.5,0.214285714,131,0.435114504,9,36,16,12.25,1,7,phishing,1
2613.0,0,0.428571429,0.571428571,0.0,0.0,201,0.119402985,5,92,18,57.66666667,1,5,phishing,1
3931.0,0,0.208333333,0.791666667,86.66666667,0.0,23,0.0,2,7,15,0.0,1,3,legitimate,0
5075.0,0,0.4,0.6,0.0,0.0,35,0.0,3,9,11,7.5,1,1,legitimate,0
6982.0,0,0.0,1.0,0.0,0.0,39,0.0,4,12,19,5.5,1,3,phishing,1
5616.0,0,0.818181818,0.181818182,25.0,0.166666667,47,0.085106383,6,9,39,0.0,1,2,phishing,1
5075.0,2,0.0,1.0,0.0,0.0,93,0.010752688,12,15,21,4.818181818,1,2,phishing,1
4897.0,0,0.6315789470000001,0.368421053,35.29411765,0.305555556,30,0.0,2,13,21,0.0,1,3,legitimate,0
5222.0,0,0.278350515,0.721649485,38.98305085,0.111111111,69,0.0,8,17,18,6.166666667,1,3,legitimate,0
5614.0,0,0.818181818,0.181818182,25.0,0.166666667,49,0.06122449,6,9,40,0.0,1,2,phishing,1
4483.0,0,0.833333333,0.166666667,42.85714286,0.16,26,0.0,3,6,14,3.0,0,3,legitimate,0
6509.0,0,0.132275132,0.8677248679999999,50.0,0.0,49,0.0,5,11,22,9.0,0,3,legitimate,0
7056.0,0,0.75,0.25,4.545454545,0.142857143,36,0.0,4,9,28,0.0,1,5,phishing,1
5626.0,1,0.818181818,0.181818182,25.0,0.277777778,58,0.0862068969999999,7,10,40,10.0,1,6,phishing,1
7297.0,0,0.857142857,0.142857143,12.5,0.133333333,49,0.12244898,6,8,20,4.25,1,1,phishing,1
8454.0,0,0.26984127,0.73015873,25.0,0.0,103,0.116504854,13,11,13,6.363636364,0,2,legitimate,0
5075.0,0,0.184615385,0.815384615,52.94117647,0.083333333,26,0.0,2,10,17,0.0,0,3,legitimate,0
3556.0,0,0.754601227,0.245398773,29.62962963,0.024390244,186,0.311827957,23,32,20,6.523809524,1,12,phishing,1
4478.0,2,0.055555556,0.944444444,100.0,0.0,131,0.13740458,15,25,58,7.125,1,1,phishing,1
127.0,0,0.0,0.0,0.0,0.0,26,0.0,2,10,15,2.0,1,0,phishing,1
3918.0,0,0.0,1.0,100.0,0.0,74,0.364864865,4,32,28,18.0,1,3,phishing,1
5170.0,1,0.52,0.48,80.0,0.076923077,62,0.0,8,10,19,4.833333333,1,4,phishing,1
9227.0,0,0.093103448,0.906896552,30.76923077,0.037037037,60,0.083333333,7,12,13,7.0,0,3,legitimate,0
6212.0,0,0.203883495,0.796116505,51.90839695,0.285714286,41,0.0,5,9,16,4.666666667,0,1,legitimate,0
4578.0,0,0.14893617,0.85106383,92.13483146,0.142857143,29,0.0,2,12,20,0.0,1,3,legitimate,0
6969.0,0,0.470588235,0.529411765,73.33333333,0.25,35,0.0,3,11,15,11.0,1,3,legitimate,0
7440.0,0,0.638888889,0.361111111,5.555555556,0.47826087,32,0.0,2,13,23,0.0,1,3,legitimate,0
6263.0,0,0.194244604,0.8057553959999999,44.44444444,0.074074074,37,0.0,4,10,18,5.0,0,3,legitimate,0
7412.0,0,0.207317073,0.792682927,36.36363636,0.294117647,66,0.0,6,29,16,9.75,0,4,legitimate,0
7188.0,0,0.961538462,0.038461538,0.0,1.12,20,0.0,2,5,12,0.0,1,0,phishing,1
4493.0,6,0.0,1.0,100.0,0.0,112,0.0,15,12,17,5.285714286,1,0,phishing,1
7447.0,0,0.8032786890000001,0.196721311,28.57142857,0.0,34,0.0,2,11,25,0.0,1,1,legitimate,0
6260.0,0,0.081690141,0.918309859,51.61290323,0.413793103,38,0.0,3,17,25,5.0,1,5,legitimate,0
8375.0,0,0.25,0.75,54.54545455,0.263157895,34,0.0,2,18,26,0.0,1,3,legitimate,0
3893.0,0,0.8297872340000001,0.170212766,0.0,0.051282051,58,0.0,6,9,17,7.0,1,3,legitimate,0
5586.0,0,0.392405063,0.607594937,6.666666667,0.177419355,27,0.0,2,11,19,0.0,0,4,legitimate,0
7295.0,0,0.928571429,0.071428571,14.28571429,0.230769231,34,0.147058824,2,12,25,0.0,1,1,phishing,1
1830.0,0,0.0,0.0,0.0,0.0,34,0.0,4,10,16,4.5,1,0,phishing,1
3222.0,0,1.0,0.0,0.0,0.166666667,27,0.0,2,10,18,0.0,1,4,legitimate,0
5075.0,0,0.34375,0.65625,9.090909091,0.454545455,36,0.0,5,7,24,2.0,1,0,phishing,1
4407.0,0,0.0,1.0,0.0,0.0,60,0.0,6,19,44,7.0,1,6,phishing,1
8698.0,0,0.074074074,0.925925926,37.5,0.166666667,43,0.0,5,10,18,4.666666667,1,3,legitimate,0
7767.0,0,0.123076923,0.876923077,37.5,0.125,21,0.0,2,5,13,0.0,1,3,legitimate,0
2612.0,0,0.142857143,0.857142857,0.0,1.0,67,0.059701493,9,9,14,5.285714286,1,0,phishing,1
8326.0,1,0.035087719,0.964912281,94.11764706,0.0,89,0.011235955,11,15,23,5.444444444,1,4,legitimate,0
5073.0,0,0.0,0.0,0.0,0.0,49,0.040816327,6,12,20,4.5,1,3,legitimate,0
7298.0,0,0.864864865,0.135135135,12.19512195,0.46875,61,0.131147541,7,17,30,3.8,1,2,phishing,1
1638.0,0,0.0,0.0,0.0,0.0,19,0.0,2,6,9,1.0,1,0,phishing,1
8347.0,2,0.368421053,0.6315789470000001,100.0,0.0,46,0.02173913,4,15,16,9.5,1,1,phishing,1
5075.0,0,0.145539906,0.8544600940000001,31.25,0.225806452,65,0.0,6,16,24,7.25,0,3,legitimate,0
7129.0,0,0.096129838,0.903870162,66.22807018,0.688311688,41,0.0,5,9,16,4.666666667,0,0,legitimate,0
6717.0,1,0.05338809,0.94661191,13.04347826,0.7307692309999999,57,0.0,6,15,23,5.5,1,5,legitimate,0
536.0,0,0.030664395,0.969335605,96.91780822,0.055555556,55,0.0,5,18,22,5.25,1,2,phishing,1
148.0,0,0.086956522,0.913043478,100.0,0.0,82,0.048780488,9,31,17,7.285714286,1,0,phishing,1
8813.0,0,0.276923077,0.7230769229999999,0.0,0.0,31,0.0,3,11,19,4.0,0,3,legitimate,0
5729.0,2,0.609756098,0.390243902,20.0,0.0,97,0.206185567,15,15,19,4.071428571,1,2,legitimate,0
4536.0,0,0.027272727,0.972727273,0.0,0.0,53,0.0,6,9,45,0.0,1,4,legitimate,0
5837.0,0,0.023728814,0.976271186,50.0,0.285714286,34,0.0,3,8,25,0.0,1,4,legitimate,0
3369.0,0,0.7209302329999999,0.279069767,7.692307692000001,0.0,33,0.0,2,16,24,0.0,1,3,legitimate,0
5075.0,0,0.0,1.0,0.0,0.0,22,0.045454545,2,7,6,7.0,1,0,phishing,1
3684.0,2,0.0,0.0,0.0,0.0,65,0.1692307689999999,10,7,9,4.444444444,1,1,phishing,1
1757.0,0,0.125,0.875,0.0,0.666666667,38,0.1578947369999999,3,15,19,5.0,1,1,legitimate,0
4070.0,0,0.125,0.875,50.0,0.5,40,0.0,3,14,18,5.5,1,0,legitimate,0
5075.0,0,0.003929273,0.996070727,66.66666667,0.0,21,0.0,2,6,13,0.0,0,3,legitimate,0
6995.0,0,0.300613497,0.6993865029999999,33.33333333,0.081632653,54,0.0,5,10,18,8.333333332999999,0,3,legitimate,0
5075.0,0,0.498113208,0.5018867920000001,40.0,0.022727273,31,0.0,2,15,22,0.0,1,4,legitimate,0
6041.0,1,0.184210526,0.815789474,0.0,0.7142857140000001,55,0.0,7,7,20,6.0,1,3,phishing,1
8019.0,0,0.909090909,0.090909091,0.0,0.0,84,0.083333333,5,46,23,16.0,1,2,phishing,1
3992.0,0,0.0,1.0,100.0,0.0,132,0.090909091,12,17,50,9.285714286,1,6,phishing,1
1.0,0,0.0,0.0,0.0,0.0,30,0.066666667,3,10,22,0.0,1,3,phishing,1
5075.0,0,0.315789474,0.684210526,85.71428571,0.166666667,17,0.0,1,7,10,0.0,0,0,legitimate,0
1528.0,1,0.0,1.0,100.0,0.0,68,0.132352941,6,21,23,8.5,1,5,phishing,1
1658.0,2,0.0,1.0,0.0,0.0,243,0.349794239,17,64,60,18.55555556,1,7,phishing,1
5075.0,0,0.163636364,0.836363636,75.0,0.0,31,0.0,3,10,22,0.0,1,3,legitimate,0
189.0,0,0.0,0.0,0.0,0.0,39,0.153846154,3,9,30,0.0,1,0,phishing,1
5158.0,0,0.133333333,0.8666666670000001,0.0,0.0,26,0.0,2,8,19,0.0,1,0,legitimate,0
5075.0,2,0.0,1.0,0.0,0.0,62,0.0,5,23,27,6.0,1,1,phishing,1
7299.0,0,0.81443299,0.18556701,27.53623188,0.544303797,44,0.0,2,24,37,0.0,1,0,legitimate,0
6773.0,0,0.071428571,0.928571429,0.0,0.333333333,42,0.095238095,6,10,17,3.5,1,3,legitimate,0
5075.0,0,0.818181818,0.181818182,0.0,0.333333333,55,0.0,6,12,24,5.0,0,1,legitimate,0
3992.0,0,0.0,1.0,100.0,0.0,68,0.161764706,6,15,42,8.5,1,1,phishing,1
8348.0,2,0.259259259,0.740740741,100.0,0.0,40,0.0,4,9,16,6.5,1,1,phishing,1
3962.0,0,0.292682927,0.707317073,0.0,0.0,53,0.056603774,6,12,20,5.5,1,4,legitimate,0
36.0,5,0.757575758,0.242424242,70.0,0.0,228,0.3859649120000001,15,64,12,13.92857143,1,6,phishing,1
1546.0,0,1.0,0.0,0.0,0.0,37,0.108108108,2,13,29,0.0,0,6,phishing,1
31.0,2,0.0,1.0,0.0,0.0,259,0.181467181,10,200,13,25.55555556,1,8,phishing,1
2202.0,0,0.0,1.0,0.0,0.0,37,0.0,4,7,28,0.0,1,1,phishing,1
2301.0,0,0.0,1.0,0.0,0.0,38,0.0,2,13,29,0.0,1,1,phishing,1
5638.0,0,0.442307692,0.557692308,0.0,0.0,43,0.046511628,6,8,15,4.0,0,3,legitimate,0
5767.0,0,0.033333333,0.966666667,100.0,0.0,77,0.350649351,4,32,23,14.66666667,1,2,phishing,1
5075.0,1,0.142857143,0.857142857,0.0,1.0,39,0.0,3,15,31,0.0,1,2,phishing,1
535.0,0,0.0,0.0,0.0,0.0,81,0.283950617,6,32,19,12.5,1,7,phishing,1
2033.0,1,0.382352941,0.6176470589999999,0.0,0.230769231,72,0.111111111,11,10,12,4.3,1,2,legitimate,0
346.0,0,0.558441558,0.4415584420000001,37.5,0.0,46,0.0,4,14,22,7.0,0,3,phishing,1
3203.0,0,0.930769231,0.069230769,4.47761194,0.140495868,57,0.0,6,18,26,5.0,1,3,legitimate,0
7140.0,0,0.052631579,0.947368421,72.72727273,0.0,34,0.0,2,17,25,0.0,1,3,legitimate,0
7764.0,0,1.0,0.0,0.0,0.0,279,0.23297491,24,80,16,10.59090909,1,9,phishing,1
5778.0,0,0.391304348,0.608695652,0.0,0.111111111,22,0.181818182,1,8,15,0.0,1,1,legitimate,0
4441.0,0,0.526315789,0.473684211,0.0,0.2,26,0.0,2,9,17,0.0,0,21,legitimate,0
6509.0,0,0.083333333,0.916666667,0.0,0.266666667,38,0.078947368,7,4,15,3.0,0,3,legitimate,0
1016.0,0,0.967741935,0.032258065,0.0,0.1,94,0.244680851,7,32,28,18.33333333,0,4,phishing,1
5075.0,0,0.5,0.5,0.0,0.0,49,0.0,7,6,21,4.0,1,3,phishing,1
6452.0,0,0.066666667,0.933333333,100.0,0.0,21,0.0,2,4,12,0.0,1,4,legitimate,0
5075.0,2,0.172413793,0.8275862070000001,0.0,0.0,61,0.0,8,9,10,5.1428571430000005,1,0,phishing,1
1982.0,0,0.2,0.8,100.0,0.0,30,0.0,2,10,17,4.0,1,0,phishing,1
9338.0,2,0.0,0.0,0.0,0.0,251,0.342629482,33,16,17,6.2258064520000005,1,3,phishing,1
3992.0,0,0.0,1.0,100.0,0.0,126,0.142857143,13,17,50,7.375,1,6,phishing,1
3319.0,0,0.0709219859999999,0.929078014,61.11111111,0.3,28,0.0,2,8,19,0.0,0,3,legitimate,0
4930.0,0,0.79245283,0.20754717,5.405405405,0.30952381,29,0.0,2,12,20,0.0,1,3,legitimate,0
7724.0,0,0.21686747,0.78313253,8.823529412000001,0.074074074,33,0.0,2,11,25,0.0,1,0,legitimate,0
2130.0,0,0.373333333,0.6266666670000001,66.10169492,0.035714286,43,0.0,4,10,31,3.0,1,0,legitimate,0
8145.0,0,0.279279279,0.720720721,61.53846154,0.064516129,35,0.0,2,18,26,0.0,1,3,legitimate,0
7449.0,0,0.8035714290000001,0.196428571,25.0,0.133333333,33,0.0,2,10,24,0.0,1,1,legitimate,0
8520.0,0,0.377358491,0.622641509,80.0,0.0,33,0.0,3,8,16,8.0,1,5,legitimate,0
6699.0,0,0.285714286,0.7142857140000001,37.5,0.5,74,0.0,10,9,15,5.5,1,3,legitimate,0
7530.0,0,0.334883721,0.665116279,7.042253521,0.75,29,0.0,2,13,21,0.0,0,3,legitimate,0
5048.0,0,0.28358209,0.71641791,93.10344828,0.0,59,0.13559322,7,11,14,6.4,1,5,legitimate,0
101.0,1,0.0,0.0,0.0,0.0,48,0.0,5,10,39,0.0,0,4,phishing,1
1193.0,0,0.063157895,0.936842105,100.0,0.0,32,0.0,3,10,24,0.0,1,3,legitimate,0
5499.0,0,0.0,0.0,0.0,0.0,21,0.0,3,3,10,2.0,1,0,phishing,1
11564.0,0,0.292682927,0.707317073,100.0,0.0,58,0.120689655,9,7,12,4.571428571,0,7,legitimate,0
5806.0,3,0.0,0.0,0.0,0.0,100,0.0,12,15,19,5.727272727000001,1,0,phishing,1
7298.0,0,0.727272727,0.272727273,36.84210526,0.2,45,0.0,2,24,37,0.0,1,0,legitimate,0
5614.0,0,0.444444444,0.5555555560000001,25.0,0.375,47,0.127659574,6,7,38,0.0,1,3,phishing,1
5075.0,0,0.0,0.0,0.0,0.0,138,0.231884058,18,10,34,5.785714286,1,7,phishing,1
7552.0,0,0.133971292,0.866028708,81.39534884,0.071428571,48,0.0,5,11,19,6.0,1,3,legitimate,0
11555.0,0,0.05,0.95,77.77777778,0.5,66,0.151515152,9,10,15,5.1428571430000005,1,2,legitimate,0
7721.0,0,0.272108844,0.727891156,0.0,0.075,47,0.042553191,6,11,19,4.25,0,3,legitimate,0
5230.0,1,0.024390244,0.975609756,100.0,0.0,47,0.0,2,28,39,0.0,1,1,phishing,1
2612.0,0,0.428571429,0.571428571,0.0,0.0,202,0.118811881,5,92,18,57.66666667,1,5,phishing,1
